SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,Credit grant
110720,0,Cash loans,F,N,Y,0,112500.0,808650.0,26217.0,675000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.008865999999999999,41.632876712328766,13.032876712328767,8.093150684931507,11.383561643835616,,1,1,0,1,0,0,Core staff,1.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,School,,0.5862087623744292,0.5352762504724826,0.0485,0.0436,0.9762,0.6736,0.0042,0.0,0.1379,0.1667,0.2083,0.0,0.0387,0.0382,0.0039,0.0081,0.0494,0.0452,0.9762,0.6864,0.0042,0.0,0.1379,0.1667,0.2083,0.0,0.0422,0.0398,0.0039,0.0086,0.0489,0.0436,0.9762,0.6779999999999999,0.0042,0.0,0.1379,0.1667,0.2083,0.0,0.0393,0.0389,0.0039,0.0083,reg oper spec account,block of flats,0.0341,"Stone, brick",No,0.0,0.0,0.0,0.0,4.602739726027397,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,favorable
110721,0,Cash loans,M,Y,N,0,254250.0,1054935.0,41409.0,904500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,60.843835616438355,4.30958904109589,5.16986301369863,7.476712328767123,0.0,1,1,0,1,1,0,,2.0,1,1,FRIDAY,17,0,1,1,0,0,0,Industry: type 4,0.6722483904587686,0.7276422297498047,0.4543210601605785,0.2639,0.1129,0.9841,0.7824,0.5589999999999999,0.29,0.1379,0.625,0.6667,0.0197,0.2141,0.2778,0.0048,0.0039,0.2017,0.0891,0.9841,0.7909,0.4291,0.1208,0.1034,0.625,0.6667,0.0089,0.1754,0.2171,0.0039,0.0039,0.2332,0.1,0.9841,0.7853,0.4943,0.28,0.1207,0.625,0.6667,0.0195,0.1907,0.248,0.0039,0.0037,reg oper account,block of flats,0.1647,Panel,No,9.0,2.0,9.0,1.0,0.010958904109589041,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,favorable
110722,0,Revolving loans,F,N,Y,1,67500.0,202500.0,10125.0,202500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.02461,37.131506849315066,0.5835616438356165,11.95890410958904,11.668493150684931,,1,1,0,1,0,0,Sales staff,3.0,2,2,SATURDAY,10,0,0,0,0,0,0,Self-employed,,0.3058322443398656,,0.0082,0.0,0.9583,,,0.0,0.1379,0.0,,0.0016,,0.0046,,0.0081,0.0084,0.0,0.9583,,,0.0,0.1379,0.0,,0.0016,,0.0047,,0.0086,0.0083,0.0,0.9583,,,0.0,0.1379,0.0,,0.0016,,0.0046,,0.0083,,block of flats,0.0036,Wooden,No,2.0,1.0,2.0,0.0,2.6876712328767125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,favorable
110723,0,Cash loans,F,N,N,1,90000.0,358074.0,17356.5,256500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.020713,27.720547945205478,0.736986301369863,9.106849315068493,7.36986301369863,,1,1,0,1,0,0,Sales staff,2.0,3,2,MONDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.23784307983960684,0.6610054147752841,0.5388627065779676,0.0351,0.0417,0.9826,0.762,0.0088,0.0,0.1379,0.2083,0.25,0.043,0.0227,0.0693,0.027000000000000003,0.0193,0.0357,0.0433,0.9826,0.7713,0.0088,0.0,0.1379,0.2083,0.25,0.044000000000000004,0.0248,0.0722,0.0272,0.0204,0.0354,0.0417,0.9826,0.7652,0.0088,0.0,0.1379,0.2083,0.25,0.0437,0.0231,0.0705,0.0272,0.0197,reg oper account,block of flats,0.0587,Panel,No,0.0,0.0,0.0,0.0,1.9452054794520548,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,favorable
110724,0,Cash loans,M,Y,Y,1,157500.0,526500.0,38443.5,526500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.015221,44.74520547945205,1.2356164383561643,15.301369863013699,13.463013698630137,11.0,1,1,0,1,0,0,Drivers,2.0,2,2,TUESDAY,10,0,1,1,0,1,1,Industry: type 9,,0.3464854199924474,0.6577838002083306,0.267,0.0709,0.9826,0.762,0.0708,0.08,0.0345,0.3333,0.0417,0.0331,0.2152,0.0873,0.0116,0.0202,0.2721,0.0735,0.9826,0.7713,0.0715,0.0806,0.0345,0.3333,0.0417,0.0339,0.2351,0.0909,0.0117,0.0214,0.2696,0.0709,0.9826,0.7652,0.0713,0.08,0.0345,0.3333,0.0417,0.0337,0.2189,0.0888,0.0116,0.0206,reg oper spec account,block of flats,0.073,"Stone, brick",No,2.0,0.0,1.0,0.0,7.526027397260274,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,favorable
110725,0,Revolving loans,F,Y,Y,2,225000.0,450000.0,22500.0,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663,33.81095890410959,13.435616438356165,17.03287671232877,11.372602739726027,24.0,1,1,0,1,0,0,Accountants,4.0,2,2,WEDNESDAY,11,0,0,0,1,0,1,Business Entity Type 2,0.3814820297886051,0.5151514778524197,0.5814837058057234,0.0742,0.1041,0.9866,,,0.12,0.1034,0.3333,,0.0726,,0.1305,,0.0,0.0756,0.10800000000000001,0.9866,,,0.1208,0.1034,0.3333,,0.0742,,0.1359,,0.0,0.0749,0.1041,0.9866,,,0.12,0.1034,0.3333,,0.0738,,0.1328,,0.0,,block of flats,0.1224,Panel,No,0.0,0.0,0.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,favorable
110726,0,Cash loans,F,Y,Y,0,607500.0,2085120.0,72607.5,1800000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.035792000000000004,56.84109589041096,22.56986301369863,20.534246575342465,11.643835616438356,4.0,1,1,0,1,0,0,Managers,1.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.5765625879991744,0.6409670926441388,0.35895122857839673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,5.317808219178082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,favorable
110727,0,Cash loans,M,Y,Y,1,90000.0,207396.0,15219.0,157500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,33.48219178082192,1.4438356164383561,9.808219178082192,11.443835616438356,7.0,1,1,0,1,0,0,Drivers,3.0,2,2,THURSDAY,11,0,0,0,0,1,1,Business Entity Type 2,0.3694749849694064,0.6907107845008129,0.36227724703843145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,1.9315068493150684,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,7.0,favorable
110728,0,Cash loans,F,N,Y,0,193500.0,1971072.0,68643.0,1800000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.01885,43.35616438356164,11.547945205479452,12.054794520547945,12.802739726027397,,1,1,0,1,0,0,Core staff,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,Police,0.44021467780768997,0.5920259404129851,0.6512602186973006,0.1031,0.113,0.9722,0.6192,0.0135,0.0,0.2069,0.1667,,0.0656,0.0841,0.0907,0.0154,0.0724,0.105,0.1172,0.9722,0.6341,0.0136,0.0,0.2069,0.1667,,0.0671,0.0918,0.0945,0.0156,0.0766,0.1041,0.113,0.9722,0.6243,0.0135,0.0,0.2069,0.1667,,0.0668,0.0855,0.0924,0.0155,0.0739,,block of flats,0.0945,"Stone, brick",No,0.0,0.0,0.0,0.0,3.3232876712328765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,favorable
110729,0,Revolving loans,F,Y,N,0,157500.0,450000.0,22500.0,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.014519999999999996,35.15068493150685,3.2,4.221917808219178,14.334246575342465,14.0,1,1,0,1,0,0,Sales staff,2.0,2,2,FRIDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.5736314408352421,0.6217367702729444,0.656158373001177,0.1732,0.0891,0.9975,,,0.24,0.1379,0.5417,,0.0517,,0.2876,,0.1537,0.1765,0.0925,0.9975,,,0.2417,0.1379,0.5417,,0.0528,,0.2997,,0.1627,0.1749,0.0891,0.9975,,,0.24,0.1379,0.5417,,0.0526,,0.2928,,0.1569,,block of flats,0.2262,Monolithic,No,1.0,1.0,1.0,0.0,4.471232876712329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,favorable
110731,0,Cash loans,M,N,N,0,202500.0,630000.0,34177.5,630000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.005144,49.38904109589041,2.8164383561643835,7.487671232876712,4.353424657534247,,1,1,1,1,0,0,,1.0,2,2,WEDNESDAY,10,0,1,1,0,1,1,Medicine,,0.36595944135795616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.1424657534246576,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,favorable
110732,0,Cash loans,F,N,N,3,157500.0,1006920.0,42660.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010276,30.01095890410959,9.747945205479452,5.846575342465753,2.4273972602739726,,1,1,0,1,0,0,,5.0,2,2,MONDAY,17,0,0,0,0,1,1,Agriculture,0.32273418450236313,0.5613468875331611,0.4525335592581747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.632876712328767,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,favorable
110733,0,Cash loans,F,Y,Y,0,180000.0,450000.0,21109.5,450000.0,Children,Working,Secondary / secondary special,Single / not married,House / apartment,0.026392,61.45479452054794,8.482191780821918,2.5287671232876714,11.35068493150685,64.0,1,1,0,1,0,0,Medicine staff,1.0,2,2,MONDAY,10,0,0,0,0,0,0,Medicine,,0.5258481699799986,0.5136937663039473,0.0825,,0.9767,,,0.0,0.1379,0.1667,,,,0.0569,,0.0572,0.084,,0.9767,,,0.0,0.1379,0.1667,,,,0.0502,,0.0,0.0833,,0.9767,,,0.0,0.1379,0.1667,,,,0.0508,,0.0855,,block of flats,0.057,Panel,No,0.0,0.0,0.0,0.0,0.40273972602739727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,favorable
110734,1,Cash loans,F,N,N,0,225000.0,942759.0,48267.0,828000.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,Office apartment,0.020246,40.94794520547945,10.180821917808219,10.326027397260274,3.3643835616438356,,1,1,0,1,0,0,,1.0,3,3,MONDAY,6,0,0,0,0,0,0,Military,0.6944276408335509,0.22292956014240253,0.6848276586890367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,6.698630136986301,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,not favorable
110735,0,Cash loans,F,N,Y,0,45900.0,323014.5,14355.0,261000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,65.0986301369863,,9.558904109589042,13.24931506849315,,1,0,0,1,0,0,,2.0,2,2,MONDAY,11,0,0,0,0,0,0,XNA,0.8863151027345443,0.6241252051134084,0.7801436381572275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,11.0,0.0,2.282191780821918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,favorable
110736,0,Revolving loans,F,N,N,1,81000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018209,31.336986301369862,1.5123287671232877,8.024657534246575,11.221917808219178,,1,1,0,1,0,0,Sales staff,2.0,3,3,FRIDAY,11,0,0,0,1,1,0,Trade: type 7,,0.4243406230720045,0.4489622731076524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.4438356164383562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,favorable
110737,0,Cash loans,F,Y,Y,1,135000.0,787131.0,42066.0,679500.0,Family,Working,Incomplete higher,Married,House / apartment,0.020246,35.586301369863016,5.745205479452054,19.33150684931507,14.408219178082192,12.0,1,1,0,1,0,0,,3.0,3,3,THURSDAY,9,0,0,0,0,0,0,Self-employed,0.8085591385576373,0.5744553830704497,0.8599241760145402,0.0309,0.0443,0.9727,0.626,0.0093,0.0,0.069,0.1667,0.0417,0.0281,0.0244,0.0317,0.0039,0.0051,0.0315,0.046,0.9727,0.6406,0.0094,0.0,0.069,0.1667,0.0417,0.0287,0.0266,0.033,0.0039,0.0054,0.0312,0.0443,0.9727,0.631,0.0094,0.0,0.069,0.1667,0.0417,0.0286,0.0248,0.0322,0.0039,0.0052,reg oper account,block of flats,0.026000000000000002,"Stone, brick",No,1.0,0.0,1.0,0.0,8.76986301369863,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,favorable
110738,0,Cash loans,F,N,Y,0,315000.0,805536.0,35613.0,720000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.011657,56.63013698630137,,16.594520547945205,11.389041095890411,,1,0,0,1,0,0,,2.0,1,1,WEDNESDAY,16,0,0,0,0,0,0,XNA,,0.5731986724584898,0.4884551844437485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0136986301369864,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,favorable
110739,0,Cash loans,F,Y,Y,1,225000.0,558706.5,41904.0,495000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.00733,32.95616438356164,9.394520547945206,0.7698630136986301,9.531506849315068,17.0,1,1,0,1,1,1,Managers,3.0,2,2,WEDNESDAY,18,0,0,0,0,0,0,Business Entity Type 3,0.5607991746915518,0.5048016702476402,0.5919766183185521,0.0082,,0.9776,,,0.0,0.069,0.0417,,,,0.0072,,0.0,0.0084,,0.9777,,,0.0,0.069,0.0417,,,,0.0075,,0.0,0.0083,,0.9776,,,0.0,0.069,0.0417,,,,0.0073,,0.0,,block of flats,0.0057,"Stone, brick",No,0.0,0.0,0.0,0.0,5.934246575342466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,favorable
110741,1,Cash loans,F,Y,Y,0,360000.0,728460.0,62653.5,675000.0,Unaccompanied,Working,Incomplete higher,Civil marriage,House / apartment,0.072508,24.54794520547945,0.7123287671232876,19.09315068493151,0.23835616438356164,3.0,1,1,0,1,1,1,Core staff,2.0,1,1,SATURDAY,16,0,0,0,0,0,0,Realtor,0.5160962160822538,0.18584209180439565,,0.1113,0.1511,0.9831,0.7688,0.0,0.04,0.0345,0.625,0.6667,0.0542,0.0908,0.1025,0.0,0.0122,0.1134,0.1568,0.9831,0.7779,0.0,0.0403,0.0345,0.625,0.6667,0.0554,0.0992,0.1068,0.0,0.0129,0.1124,0.1511,0.9831,0.7719,0.0,0.04,0.0345,0.625,0.6667,0.0551,0.0923,0.1043,0.0,0.0124,reg oper account,block of flats,0.0832,Panel,No,1.0,0.0,1.0,0.0,1.2054794520547945,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,not favorable
110743,0,Cash loans,F,N,Y,0,117000.0,495000.0,25402.5,495000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.015221,53.536986301369865,4.241095890410959,28.76164383561644,8.402739726027397,,1,1,0,1,0,0,Medicine staff,2.0,2,2,WEDNESDAY,9,0,0,0,0,1,1,Medicine,0.511907389783581,0.01376419691338353,0.5388627065779676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,4.8191780821917805,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,6.0,favorable
110744,0,Cash loans,M,N,Y,0,315000.0,835380.0,42781.5,675000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.04622,30.715068493150685,2.9945205479452053,11.457534246575342,10.394520547945206,,1,1,0,1,1,1,Sales staff,1.0,1,1,FRIDAY,12,0,0,0,1,1,1,Other,0.30279506670742945,0.6741839967132162,0.7726311345553628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.128767123287671,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,favorable
110745,0,Cash loans,F,N,Y,1,126000.0,384048.0,18810.0,270000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.002134,34.50958904109589,0.663013698630137,2.452054794520548,9.046575342465754,,1,1,0,1,0,0,,3.0,3,3,WEDNESDAY,6,0,0,0,0,0,0,Other,0.4995962020421856,0.5329467892428702,0.6626377922738201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,1.0,11.0,0.0,1.2136986301369863,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,favorable
110746,0,Cash loans,M,N,N,1,157500.0,640080.0,31261.5,450000.0,"Spouse, partner",Working,Secondary / secondary special,Single / not married,Municipal apartment,0.04622,31.104109589041094,0.9917808219178083,14.56986301369863,9.104109589041096,,1,1,0,1,0,0,Laborers,2.0,1,1,WEDNESDAY,16,0,0,0,0,1,1,Industry: type 5,,0.4126549128665547,0.30620229831350426,0.0392,0.0426,0.9702,0.5920000000000001,0.0349,0.0,0.1034,0.125,0.0417,0.0096,0.0286,0.0316,0.0154,0.0266,0.0399,0.0442,0.9702,0.608,0.0352,0.0,0.1034,0.125,0.0417,0.0098,0.0312,0.0329,0.0156,0.0282,0.0396,0.0426,0.9702,0.5975,0.0351,0.0,0.1034,0.125,0.0417,0.0098,0.0291,0.0321,0.0155,0.0272,reg oper spec account,block of flats,0.0497,"Stone, brick",No,3.0,0.0,3.0,0.0,-0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,favorable
110748,0,Cash loans,F,Y,Y,1,225000.0,728460.0,46683.0,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.02461,37.61369863013699,2.9452054794520546,16.586301369863012,4.358904109589041,9.0,1,1,0,1,1,0,,3.0,2,2,MONDAY,12,0,0,0,1,1,0,Business Entity Type 3,0.6024597494717046,0.038477608714640434,0.7121551551910698,0.0928,0.0891,0.9826,,,0.0,0.1724,0.1667,,0.0658,,0.0884,,0.0309,0.0945,0.0925,0.9826,,,0.0,0.1724,0.1667,,0.0674,,0.0921,,0.0327,0.0937,0.0891,0.9826,,,0.0,0.1724,0.1667,,0.067,,0.09,,0.0316,,block of flats,0.0695,Panel,No,2.0,0.0,2.0,0.0,1.621917808219178,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,favorable
110749,0,Cash loans,M,N,N,0,225000.0,900000.0,35824.5,900000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.026392,38.5972602739726,0.6,7.473972602739726,11.961643835616439,,1,1,0,1,1,0,Managers,2.0,2,2,MONDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.2969086958485656,0.689756976703026,0.6894791426446275,0.1732,0.1959,0.9786,,,0.0,0.4138,0.1667,,0.2158,,0.1681,,0.0,0.1765,0.2033,0.9786,,,0.0,0.4138,0.1667,,0.2207,,0.1752,,0.0,0.1749,0.1959,0.9786,,,0.0,0.4138,0.1667,,0.2196,,0.1711,,0.0,,block of flats,0.1322,"Stone, brick",No,2.0,0.0,2.0,0.0,5.101369863013699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,favorable
110750,0,Cash loans,F,N,Y,0,94500.0,392427.0,19215.0,324000.0,Children,Working,Secondary / secondary special,Widow,House / apartment,0.025164,46.90684931506849,1.0465753424657533,7.652054794520548,1.7616438356164383,,1,1,0,1,0,0,Sales staff,1.0,2,2,TUESDAY,9,0,0,0,0,0,0,Trade: type 7,,0.16318703546427088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,5.353424657534247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,favorable
110751,0,Cash loans,M,N,N,0,247500.0,270000.0,7249.5,270000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.018634,27.065753424657533,5.005479452054795,1.106849315068493,6.901369863013699,,1,1,1,1,1,0,Laborers,2.0,2,2,SATURDAY,11,0,0,0,0,0,0,Transport: type 2,0.12130616614065093,0.2916916747691572,0.032748039848638465,0.0227,0.0,0.9727,,,0.0,0.069,0.0833,,0.0141,,0.0173,,0.0,0.0231,0.0,0.9727,,,0.0,0.069,0.0833,,0.0144,,0.0181,,0.0,0.0229,0.0,0.9727,,,0.0,0.069,0.0833,,0.0143,,0.0177,,0.0,,block of flats,0.016,"Stone, brick",No,0.0,0.0,0.0,0.0,1.473972602739726,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,favorable
110752,0,Cash loans,F,N,Y,0,202500.0,337500.0,20637.0,337500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392,24.654794520547945,2.8876712328767122,24.654794520547945,4.504109589041096,,1,1,0,1,0,0,Sales staff,2.0,2,2,SUNDAY,16,0,0,0,0,0,0,Self-employed,,0.6291951795051339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.26027397260274,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,favorable
